#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-12-03T22:07:39 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5fc9612912c2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=10	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-out.src=J/A+A/611/A1/spectrum
#-nav=cat:J/A+A/611/A1&tab:{J/A+A/611/A1/spectrum}&key:source=J/A+A/611/A1&HTTPPRM:&&-ref=VIZ5fc9612912c2&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-order=I&-out=lambda&lambda=1390 .. 1810&-out=SSI&-out=e_SSI&-file=-sort&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=J/A+A/611/A1/spectrum
#-source=J/A+A/611/A1/spectrum
#-out=lambda
#lambda=1390 .. 1810
#-out=SSI
#-out=e_SSI
#

#RESOURCE=yCat_36110001
#Name: J/A+A/611/A1
#Title: SOLAR/SOLSPEC Spectral Irradiance - 0.5-3000nm (Meftah+, 2018)
#Table	J_A_A_611_A1_spectrum:
#Name: J/A+A/611/A1/spectrum
#Title: *SOLAR-ISS spectrum, Version: 1.1, Date: 18-October-2017
#Column	lambda	(F13.8)	Wavelength	[ucd=em.wl]
#Column	SSI	(F11.8)	? Solar spectral irradiance	[ucd=spect.index]
#Column	e_SSI	(F11.8)	? Uncertainty on SSI (k=1)	[ucd=stat.error]
lambda	SSI	e_SSI
1620.40000000	 0.22732065	 2.90487931
1620.45000000	 0.22700014	 2.88419646
1620.50000000	 0.22684280	 2.86351360
1620.55000000	 0.22700221	 2.84283074
1620.60000000	 0.22716162	 2.82214788
1620.65000000	 0.22732104	 2.80146502
1620.70000000	 0.22748045	 2.78078216
1620.75000000	 0.22765993	 2.76009930
1620.80000000	 0.22802002	 2.73941644
1620.85000000	 0.22838012	 2.71873358
1620.90000000	 0.22874021	 2.69805072
1620.95000000	 0.22910030	 2.67736787
1621.00000000	 0.22946039	 2.65668501
1621.05000000	 0.22989342	 2.63600215
1621.10000000	 0.23034054	 2.61531929
1621.15000000	 0.23078765	 2.59463643
1621.20000000	 0.23123477	 2.57395357
1621.25000000	 0.23168189	 2.55327071
1621.30000000	 0.23197319	 2.53258785
1621.35000000	 0.23215166	 2.51190499
1621.40000000	 0.23233012	 2.49122213
1621.45000000	 0.23250859	 2.47053927
1621.50000000	 0.23268705	 2.44985642
1621.55000000	 0.23286481	 2.42917356
1621.60000000	 0.23304104	 2.40849070
1621.65000000	 0.23321727	 2.38780784
1621.70000000	 0.23339350	 2.36712498
1621.75000000	 0.23356973	 2.34644212
1621.80000000	 0.23374141	 2.32575926
1621.85000000	 0.23384186	 2.30507640
1621.90000000	 0.23394231	 2.28439354
1621.95000000	 0.23404275	 2.26371068
1622.00000000	 0.23414320	 2.24302782
1622.05000000	 0.23424365	 2.22234497
1622.10000000	 0.23437587	 2.20166211
1622.15000000	 0.23451614	 2.18097925
1622.20000000	 0.23465641	 2.16029639
1622.25000000	 0.23479668	 2.13961353
1622.30000000	 0.23493695	 2.11893067
1622.35000000	 0.23511163	 2.09824781
1622.40000000	 0.23531563	 2.07756495
1622.45000000	 0.23551962	 2.05688209
1622.50000000	 0.23572362	 2.03619923
1622.55000000	 0.23592761	 2.01551637
1622.60000000	 0.23615541	 1.99483352
1622.65000000	 0.23644501	 1.97415066
1622.70000000	 0.23673462	 1.95346780
1622.75000000	 0.23702423	 1.93278494
1622.80000000	 0.23731384	 1.91210208
1622.85000000	 0.23760344	 1.89141922
1622.90000000	 0.23781819	 1.87073636
1622.95000000	 0.23803294	 1.85005350
1623.00000000	 0.23824769	 1.82937064
1623.05000000	 0.23846243	 1.81514151
1623.10000000	 0.23867718	 1.80242620
1623.15000000	 0.23880973	 1.78971090
1623.20000000	 0.23891339	 1.77699560
1623.25000000	 0.23901706	 1.76428030
1623.30000000	 0.23912073	 1.75156500
1623.35000000	 0.23922439	 1.73884970
1623.40000000	 0.23930479	 1.72613440
1623.45000000	 0.23935787	 1.71341910
1623.50000000	 0.23941095	 1.70070380
1623.55000000	 0.23946403	 1.68798849
1623.60000000	 0.23951712	 1.67527319
1623.65000000	 0.23954049	 1.66255789
1623.70000000	 0.23944502	 1.64984259
1623.75000000	 0.23934956	 1.63712729
1623.80000000	 0.23925409	 1.62441199
1623.85000000	 0.23915862	 1.61169669
1623.90000000	 0.23906316	 1.59898139
1623.95000000	 0.23884366	 1.58626609
1624.00000000	 0.23861308	 1.57355078
1624.05000000	 0.23838251	 1.56083548
1624.10000000	 0.23815193	 1.54812018
1624.15000000	 0.23792135	 1.53540488
1624.20000000	 0.23766852	 1.52268958
1624.25000000	 0.23740317	 1.50997428
1624.30000000	 0.23713782	 1.49725898
1624.35000000	 0.23687246	 1.48454368
1624.40000000	 0.23660711	 1.47182838
1624.45000000	 0.23637514	 1.45911307
1624.50000000	 0.23620252	 1.44639777
1624.55000000	 0.23602990	 1.43368247
1624.60000000	 0.23585728	 1.42096717
1624.65000000	 0.23568465	 1.40825187
1624.70000000	 0.23551996	 1.39553657
1624.75000000	 0.23542508	 1.38282127
1624.80000000	 0.23533019	 1.37010597
1624.85000000	 0.23523531	 1.35739066
1624.90000000	 0.23514042	 1.34467536
1624.95000000	 0.23504554	 1.33196006
1625.00000000	 0.23507756	 1.31924476
1625.05000000	 0.23513745	 1.30652946
1625.10000000	 0.23519734	 1.29381416
1625.15000000	 0.23525723	 1.28109886
1625.20000000	 0.23531711	 1.26838356
1625.25000000	 0.23541555	 1.25566826
1625.30000000	 0.23554956	 1.24295295
1625.35000000	 0.23568358	 1.23023765
1625.40000000	 0.23581760	 1.21752235
1625.45000000	 0.23595161	 1.20480705
1625.50000000	 0.23607023	 1.19209175
1625.55000000	 0.23614010	 1.17937645
1625.60000000	 0.23620997	 1.16666115
1625.65000000	 0.23627983	 1.15394585
1625.70000000	 0.23634970	 1.14123055
1625.75000000	 0.23641956	 1.12851524
1625.80000000	 0.23641380	 1.11579994
1625.85000000	 0.23640489	 1.10308464
1625.90000000	 0.23639598	 1.09036934
1625.95000000	 0.23638707	 1.07765404
1626.00000000	 0.23637816	 1.06493874
1626.05000000	 0.23637355	 1.05222344
1626.10000000	 0.23637096	 1.03950814
1626.15000000	 0.23636838	 1.02679284
1626.20000000	 0.23636580	 1.01407753
1626.25000000	 0.23636321	 1.00136223
1626.30000000	 0.23637861	 0.98864693
1626.35000000	 0.23642336	 0.97593163
1626.40000000	 0.23646811	 0.96321633
1626.45000000	 0.23651285	 0.95050103
1626.50000000	 0.23655760	 0.93778573
1626.55000000	 0.23660227	 0.92507043
1626.60000000	 0.23664628	 0.91235512
1626.65000000	 0.23669029	 0.89963982
1626.70000000	 0.23673430	 0.88692452
1626.75000000	 0.23677831	 0.87420922
1626.80000000	 0.23682233	 0.86149392
1626.85000000	 0.23691597	 0.84877862
1626.90000000	 0.23702217	 0.83606332
1626.95000000	 0.23712837	 0.82334802
1627.00000000	 0.23723457	 0.81063272
1627.05000000	 0.23734077	 0.80607323
1627.10000000	 0.23745114	 0.80297564
1627.15000000	 0.23756534	 0.79987805
1627.20000000	 0.23767955	 0.79678046
1627.25000000	 0.23779375	 0.79368286
1627.30000000	 0.23790796	 0.79058527
1627.35000000	 0.23801163	 0.78748768
1627.40000000	 0.23807796	 0.78439009
1627.45000000	 0.23814429	 0.78129250
1627.50000000	 0.23821062	 0.77819490
1627.55000000	 0.23827695	 0.77509731
1627.60000000	 0.23834328	 0.77199972
1627.65000000	 0.23835018	 0.76890213
1627.70000000	 0.23835190	 0.76580454
1627.75000000	 0.23835363	 0.76270694
1627.80000000	 0.23835535	 0.75960935
1627.85000000	 0.23835707	 0.75651176
1627.90000000	 0.23835456	 0.75341417
1627.95000000	 0.23834944	 0.75031658
1628.00000000	 0.23834433	 0.74721899
1628.05000000	 0.23833922	 0.74412139
1628.10000000	 0.23833410	 0.74102380
1628.15000000	 0.23833221	 0.73792621
1628.20000000	 0.23833718	 0.73482862
1628.25000000	 0.23834214	 0.73173103
1628.30000000	 0.23834710	 0.72863343
1628.35000000	 0.23835207	 0.72553584
1628.40000000	 0.23835639	 0.72243825
1628.45000000	 0.23832942	 0.71934066
1628.50000000	 0.23830246	 0.71624307
1628.55000000	 0.23827549	 0.71314547
1628.60000000	 0.23824852	 0.71004788
1628.65000000	 0.23822155	 0.70695029
1628.70000000	 0.23810878	 0.70385270
1628.75000000	 0.23795925	 0.70075511
1628.80000000	 0.23780971	 0.69765751
1628.85000000	 0.23766018	 0.69455992
1628.90000000	 0.23751064	 0.69146233
1628.95000000	 0.23733259	 0.68836474
1629.00000000	 0.23711142	 0.68526715
1629.05000000	 0.23689024	 0.68216955
1629.10000000	 0.23666907	 0.67907196
1629.15000000	 0.23644789	 0.67597437
1629.20000000	 0.23622567	 0.67287678
1629.25000000	 0.23599420	 0.66977919
1629.30000000	 0.23576273	 0.66668159
1629.35000000	 0.23553127	 0.66358400
1629.40000000	 0.23529980	 0.66048641
1629.45000000	 0.23506833	 0.65738882
1629.50000000	 0.23488669	 0.65429123
1629.55000000	 0.23471926	 0.65119363
1629.60000000	 0.23455183	 0.64809604
1629.65000000	 0.23438440	 0.64499845
1629.70000000	 0.23421697	 0.64190086
1629.75000000	 0.23407928	 0.63880327
1629.80000000	 0.23397380	 0.63570568
1629.85000000	 0.23386833	 0.63260808
1629.90000000	 0.23376285	 0.62951049
1629.95000000	 0.23365738	 0.62641290
1630.00000000	 0.23357928	 0.62331531
1630.05000000	 0.23364280	 0.62021772
1630.10000000	 0.23370633	 0.61712012
1630.15000000	 0.23376985	 0.61402253
1630.20000000	 0.23383338	 0.61092494
1630.25000000	 0.23389690	 0.60782735
1630.30000000	 0.23402875	 0.60472976
1630.35000000	 0.23417381	 0.60163216
1630.40000000	 0.23431886	 0.59853457
1630.45000000	 0.23446392	 0.59543698
1630.50000000	 0.23460897	 0.59233939
1630.55000000	 0.23471481	 0.58924180
1630.60000000	 0.23478752	 0.58614420
1630.65000000	 0.23486022	 0.58304661
1630.70000000	 0.23493292	 0.57994902
1630.75000000	 0.23500562	 0.57685143
1630.80000000	 0.23505601	 0.57375384
1630.85000000	 0.23502820	 0.57065624
1630.90000000	 0.23500038	 0.56755865
1630.95000000	 0.23497257	 0.56446106
1631.00000000	 0.23494476	 0.56136347
1631.05000000	 0.23491694	 0.56097323
1631.10000000	 0.23487574	 0.56085730
1631.15000000	 0.23483302	 0.56074138
1631.20000000	 0.23479030	 0.56062545
1631.25000000	 0.23474758	 0.56050953
1631.30000000	 0.23470486	 0.56039360
1631.35000000	 0.23468181	 0.56027768
1631.40000000	 0.23467300	 0.56016175
1631.45000000	 0.23466419	 0.56004582
1631.50000000	 0.23465539	 0.55992990
1631.55000000	 0.23464658	 0.55981397
1631.60000000	 0.23463295	 0.55969805
1631.65000000	 0.23460405	 0.55958212
1631.70000000	 0.23457514	 0.55946620
1631.75000000	 0.23454624	 0.55935027
1631.80000000	 0.23451734	 0.55923435
1631.85000000	 0.23448843	 0.55911842
1631.90000000	 0.23442525	 0.55900249
1631.95000000	 0.23435908	 0.55888657
1632.00000000	 0.23429291	 0.55877064
1632.05000000	 0.23422674	 0.55865472
1632.10000000	 0.23416057	 0.55853879
1632.15000000	 0.23408673	 0.55842287
1632.20000000	 0.23400778	 0.55830694
1632.25000000	 0.23392883	 0.55819102
1632.30000000	 0.23384987	 0.55807509
1632.35000000	 0.23377092	 0.55795916
1632.40000000	 0.23368560	 0.55784324
1632.45000000	 0.23358218	 0.55772731
1632.50000000	 0.23347875	 0.55761139
1632.55000000	 0.23337533	 0.55749546
1632.60000000	 0.23327190	 0.55737954
1632.65000000	 0.23316848	 0.55726361
1632.70000000	 0.23290368	 0.55714768
1632.75000000	 0.23262858	 0.55703176
1632.80000000	 0.23235348	 0.55691583
1632.85000000	 0.23207838	 0.55679991
1632.90000000	 0.23180328	 0.55668398
1632.95000000	 0.23146610	 0.55656806
1633.00000000	 0.23108751	 0.55645213
1633.05000000	 0.23070893	 0.55633621
1633.10000000	 0.23033035	 0.55622028
1633.15000000	 0.22995176	 0.55610435
1633.20000000	 0.22961341	 0.55598843
1633.25000000	 0.22937851	 0.55587250
1633.30000000	 0.22914361	 0.55575658
1633.35000000	 0.22890871	 0.55564065
1633.40000000	 0.22867381	 0.55552473
1633.45000000	 0.22843891	 0.55540880
1633.50000000	 0.22842362	 0.55529288
1633.55000000	 0.22842236	 0.55517695
1633.60000000	 0.22842109	 0.55506102
1633.65000000	 0.22841982	 0.55494510
1633.70000000	 0.22841855	 0.55482917
1633.75000000	 0.22846235	 0.55471325
1633.80000000	 0.22853618	 0.55459732
1633.85000000	 0.22861002	 0.55448140
1633.90000000	 0.22868386	 0.55436547
1633.95000000	 0.22875769	 0.55424954
1634.00000000	 0.22885393	 0.55413362
1634.05000000	 0.22901458	 0.55401769
1634.10000000	 0.22917523	 0.55390177
1634.15000000	 0.22933588	 0.55378584
1634.20000000	 0.22949653	 0.55366992
1634.25000000	 0.22965718	 0.55355399
1634.30000000	 0.22991135	 0.55343807
1634.35000000	 0.23017364	 0.55332214
1634.40000000	 0.23043594	 0.55320621
1634.45000000	 0.23069824	 0.55309029
1634.50000000	 0.23096053	 0.55297436
1634.55000000	 0.23120791	 0.55285844
1634.60000000	 0.23144450	 0.55274251
1634.65000000	 0.23168108	 0.55262659
1634.70000000	 0.23191766	 0.55251066
1634.75000000	 0.23215425	 0.55239474
1634.80000000	 0.23234790	 0.55227881
1634.85000000	 0.23240563	 0.55216288
1634.90000000	 0.23246336	 0.55204696
1634.95000000	 0.23252109	 0.55193103
1635.00000000	 0.23257882	 0.55181511
1635.05000000	 0.23263654	 0.55189081
1635.10000000	 0.23262051	 0.55196807
1635.15000000	 0.23259441	 0.55204532
1635.20000000	 0.23256832	 0.55212257
1635.25000000	 0.23254222	 0.55219983
1635.30000000	 0.23251613	 0.55227708
1635.35000000	 0.23248377	 0.55235433
1635.40000000	 0.23244608	 0.55243158
1635.45000000	 0.23240838	 0.55250884
1635.50000000	 0.23237069	 0.55258609
1635.55000000	 0.23233300	 0.55266334
1635.60000000	 0.23227767	 0.55274060
1635.65000000	 0.23215177	 0.55281785
1635.70000000	 0.23202587	 0.55289510
1635.75000000	 0.23189998	 0.55297235
1635.80000000	 0.23177408	 0.55304961
1635.85000000	 0.23164818	 0.55312686
1635.90000000	 0.23129131	 0.55320411
1635.95000000	 0.23089044	 0.55328137
1636.00000000	 0.23048957	 0.55335862
1636.05000000	 0.23008871	 0.55343587
1636.10000000	 0.22968784	 0.55351312
1636.15000000	 0.22923959	 0.55359038
1636.20000000	 0.22874002	 0.55366763
1636.25000000	 0.22824044	 0.55374488
1636.30000000	 0.22774087	 0.55382213
1636.35000000	 0.22724129	 0.55389939
1636.40000000	 0.22675798	 0.55397664
1636.45000000	 0.22637296	 0.55405389
1636.50000000	 0.22598793	 0.55413115
1636.55000000	 0.22560291	 0.55420840
1636.60000000	 0.22521788	 0.55428565
1636.65000000	 0.22483286	 0.55436290
1636.70000000	 0.22463503	 0.55444016
1636.75000000	 0.22449000	 0.55451741
1636.80000000	 0.22434498	 0.55459466
1636.85000000	 0.22419995	 0.55467192
1636.90000000	 0.22405492	 0.55474917
1636.95000000	 0.22393767	 0.55482642
1637.00000000	 0.22385876	 0.55490367
1637.05000000	 0.22377986	 0.55498093
1637.10000000	 0.22370096	 0.55505818
1637.15000000	 0.22362205	 0.55513543
1637.20000000	 0.22355286	 0.55521268
1637.25000000	 0.22363587	 0.55528994
1637.30000000	 0.22371887	 0.55536719
1637.35000000	 0.22380188	 0.55544444
1637.40000000	 0.22388488	 0.55552170
1637.45000000	 0.22396788	 0.55559895
1637.50000000	 0.22386130	 0.55567620
1637.55000000	 0.22367346	 0.55575345
1637.60000000	 0.22348563	 0.55583071
1637.65000000	 0.22329779	 0.55590796
1637.70000000	 0.22310996	 0.55598521
1637.75000000	 0.22283730	 0.55606247
1637.80000000	 0.22240001	 0.55613972
1637.85000000	 0.22196271	 0.55621697
1637.90000000	 0.22152542	 0.55629422
1637.95000000	 0.22108812	 0.55637148
1638.00000000	 0.22065082	 0.55644873
1638.05000000	 0.22007603	 0.55652598
1638.10000000	 0.21949551	 0.55660324
1638.15000000	 0.21891499	 0.55668049
1638.20000000	 0.21833447	 0.55675774
1638.25000000	 0.21775395	 0.55683499
1638.30000000	 0.21736899	 0.55691225
1638.35000000	 0.21711440	 0.55698950
1638.40000000	 0.21685981	 0.55706675
1638.45000000	 0.21660523	 0.55714400
1638.50000000	 0.21635064	 0.55722126
1638.55000000	 0.21613171	 0.55729851
1638.60000000	 0.21602572	 0.55737576
1638.65000000	 0.21591974	 0.55745302
1638.70000000	 0.21581375	 0.55753027
1638.75000000	 0.21570776	 0.55760752
1638.80000000	 0.21560177	 0.55768477
1638.85000000	 0.21579205	 0.55776203
1638.90000000	 0.21603055	 0.55783928
1638.95000000	 0.21626905	 0.55791653
1639.00000000	 0.21650756	 0.55798081
1639.05000000	 0.21674606	 0.55792827
1639.10000000	 0.21703915	 0.55787573
1639.15000000	 0.21739135	 0.55782320
1639.20000000	 0.21774356	 0.55777066
1639.25000000	 0.21809577	 0.55771813
1639.30000000	 0.21844798	 0.55766559
1639.35000000	 0.21879163	 0.55761305
1639.40000000	 0.21907259	 0.55756052
1639.45000000	 0.21935354	 0.55750798
1639.50000000	 0.21963449	 0.55745545
1639.55000000	 0.21991544	 0.55740291
1639.60000000	 0.22019639	 0.55735038
1639.65000000	 0.22023985	 0.55729784
1639.70000000	 0.22019988	 0.55724530
1639.75000000	 0.22015990	 0.55719277
1639.80000000	 0.22011992	 0.55714023
1639.85000000	 0.22007995	 0.55708770
1639.90000000	 0.22002678	 0.55703516
1639.95000000	 0.21995017	 0.55698262
1640.00000000	 0.21987356	 0.55693009
1640.05000000	 0.21979695	 0.55687755
1640.10000000	 0.21972033	 0.55682502
1640.15000000	 0.21964372	 0.55677248
1640.20000000	 0.21954162	 0.55671994
1640.25000000	 0.21943899	 0.55666741
1640.30000000	 0.21933637	 0.55661487
1640.35000000	 0.21923374	 0.55656234
1640.40000000	 0.21913112	 0.55650980
1640.45000000	 0.21904039	 0.55645726
1640.50000000	 0.21895760	 0.55640473
1640.55000000	 0.21887480	 0.55635219
1640.60000000	 0.21879201	 0.55629966
1640.65000000	 0.21870921	 0.55624712
1640.70000000	 0.21861918	 0.55619458
1640.75000000	 0.21850347	 0.55614205
1640.80000000	 0.21838776	 0.55608951
1640.85000000	 0.21827205	 0.55603698
1640.90000000	 0.21815635	 0.55598444
1640.95000000	 0.21804064	 0.55593191
1641.00000000	 0.21795418	 0.55587937
1641.05000000	 0.21787328	 0.55582683
1641.10000000	 0.21779239	 0.55577430
1641.15000000	 0.21771149	 0.55572176
1641.20000000	 0.21763060	 0.55566923
1641.25000000	 0.21756374	 0.55561669
1641.30000000	 0.21751475	 0.55556415
1641.35000000	 0.21746576	 0.55551162
1641.40000000	 0.21741676	 0.55545908
1641.45000000	 0.21736777	 0.55540655
1641.50000000	 0.21732646	 0.55535401
1641.55000000	 0.21740140	 0.55530147
1641.60000000	 0.21747635	 0.55524894
1641.65000000	 0.21755129	 0.55519640
1641.70000000	 0.21762623	 0.55514387
1641.75000000	 0.21770118	 0.55509133
1641.80000000	 0.21783040	 0.55503879
1641.85000000	 0.21798758	 0.55498626
1641.90000000	 0.21814476	 0.55493372
1641.95000000	 0.21830194	 0.55488119
1642.00000000	 0.21845912	 0.55482865
1642.05000000	 0.21863248	 0.55477611
1642.10000000	 0.21884741	 0.55472358
1642.15000000	 0.21906235	 0.55467104
1642.20000000	 0.21927729	 0.55461851
1642.25000000	 0.21949222	 0.55456597
1642.30000000	 0.21970716	 0.55451343
1642.35000000	 0.21992767	 0.55446090
1642.40000000	 0.22014894	 0.55440836
1642.45000000	 0.22037021	 0.55435583
1642.50000000	 0.22059148	 0.55430329
1642.55000000	 0.22081275	 0.55425076
1642.60000000	 0.22103058	 0.55419822
1642.65000000	 0.22124470	 0.55414568
1642.70000000	 0.22145882	 0.55409315
1642.75000000	 0.22167294	 0.55404061
1642.80000000	 0.22188706	 0.55398808
1642.85000000	 0.22208635	 0.55393554
1642.90000000	 0.22215211	 0.55388300
1642.95000000	 0.22221787	 0.55383047
1643.00000000	 0.22228364	 0.55379870
1643.05000000	 0.22234940	 0.55383724
1643.10000000	 0.22241516	 0.55387579
1643.15000000	 0.22235198	 0.55391433
1643.20000000	 0.22223354	 0.55395288
1643.25000000	 0.22211509	 0.55399142
1643.30000000	 0.22199665	 0.55402997
1643.35000000	 0.22187821	 0.55406851
1643.40000000	 0.22175205	 0.55410706
1643.45000000	 0.22160788	 0.55414560
1643.50000000	 0.22146371	 0.55418415
1643.55000000	 0.22131954	 0.55422269
1643.60000000	 0.22117537	 0.55426124
1643.65000000	 0.22103120	 0.55429978
1643.70000000	 0.22094861	 0.55433833
1643.75000000	 0.22087443	 0.55437687
1643.80000000	 0.22080024	 0.55441542
1643.85000000	 0.22072606	 0.55445396
1643.90000000	 0.22065187	 0.55449251
1643.95000000	 0.22053657	 0.55453105
1644.00000000	 0.22037673	 0.55456959
1644.05000000	 0.22021689	 0.55460814
1644.10000000	 0.22005706	 0.55464668
1644.15000000	 0.21989722	 0.55468523
1644.20000000	 0.21973855	 0.55472377
1644.25000000	 0.21959329	 0.55476232
1644.30000000	 0.21944804	 0.55480086
1644.35000000	 0.21930279	 0.55483941
1644.40000000	 0.21915754	 0.55487795
1644.45000000	 0.21901228	 0.55491650
1644.50000000	 0.21899363	 0.55495504
1644.55000000	 0.21903402	 0.55499359
1644.60000000	 0.21907440	 0.55503213
1644.65000000	 0.21911478	 0.55507068
1644.70000000	 0.21915517	 0.55510922
1644.75000000	 0.21923081	 0.55514777
1644.80000000	 0.21940784	 0.55518631
1644.85000000	 0.21958488	 0.55522486
1644.90000000	 0.21976192	 0.55526340
1644.95000000	 0.21993896	 0.55530195
1645.00000000	 0.22011599	 0.55534049
1645.05000000	 0.22022656	 0.55537904
1645.10000000	 0.22032631	 0.55541758
1645.15000000	 0.22042606	 0.55545613
1645.20000000	 0.22052581	 0.55549467
1645.25000000	 0.22062556	 0.55553322
1645.30000000	 0.22074377	 0.55557176
1645.35000000	 0.22088548	 0.55561030
1645.40000000	 0.22102718	 0.55564885
1645.45000000	 0.22116889	 0.55568739
1645.50000000	 0.22131059	 0.55572594
1645.55000000	 0.22145378	 0.55576448
1645.60000000	 0.22166982	 0.55580303
1645.65000000	 0.22188587	 0.55584157
1645.70000000	 0.22210191	 0.55588012
1645.75000000	 0.22231795	 0.55591866
1645.80000000	 0.22253399	 0.55595721
1645.85000000	 0.22270735	 0.55599575
1645.90000000	 0.22285251	 0.55603430
1645.95000000	 0.22299766	 0.55607284
1646.00000000	 0.22314282	 0.55611139
1646.05000000	 0.22328797	 0.55614993
1646.10000000	 0.22340833	 0.55618848
1646.15000000	 0.22342948	 0.55622702
1646.20000000	 0.22345063	 0.55626557
1646.25000000	 0.22347178	 0.55630411
1646.30000000	 0.22349293	 0.55634266
1646.35000000	 0.22351409	 0.55638120
1646.40000000	 0.22351388	 0.55641975
1646.45000000	 0.22350686	 0.55645829
1646.50000000	 0.22349984	 0.55649684
1646.55000000	 0.22349282	 0.55653538
1646.60000000	 0.22348580	 0.55657393
1646.65000000	 0.22349515	 0.55661247
1646.70000000	 0.22353658	 0.55665102
1646.75000000	 0.22357801	 0.55668956
1646.80000000	 0.22361944	 0.55672810
1646.85000000	 0.22366087	 0.55676665
1646.90000000	 0.22370230	 0.55680519
1646.95000000	 0.22372053	 0.55684374
1647.00000000	 0.22373669	 0.55690067
1647.05000000	 0.22375284	 0.55698734
1647.10000000	 0.22376900	 0.55707401
1647.15000000	 0.22378516	 0.55716069
1647.20000000	 0.22379830	 0.55724736
1647.25000000	 0.22380844	 0.55733403
1647.30000000	 0.22381858	 0.55742070
1647.35000000	 0.22382872	 0.55750737
1647.40000000	 0.22383885	 0.55759405
1647.45000000	 0.22384796	 0.55768072
1647.50000000	 0.22384094	 0.55776739
1647.55000000	 0.22383392	 0.55785406
1647.60000000	 0.22382690	 0.55794074
1647.65000000	 0.22381988	 0.55802741
1647.70000000	 0.22381286	 0.55811408
1647.75000000	 0.22381010	 0.55820075
1647.80000000	 0.22380975	 0.55828742
1647.85000000	 0.22380939	 0.55837410
1647.90000000	 0.22380904	 0.55846077
1647.95000000	 0.22380868	 0.55854744
1648.00000000	 0.22376705	 0.55863411
1648.05000000	 0.22356030	 0.55872079
1648.10000000	 0.22335354	 0.55880746
1648.15000000	 0.22314679	 0.55889413
1648.20000000	 0.22294004	 0.55898080
1648.25000000	 0.22273328	 0.55906748
